station,level_1,year,month,PM2.5,PM10,SO2,NO2,CO,O3,RAIN,TEMP,PRES,DEWP,date
Gucheng,23,2015,2,95.34375,124.09375,0.05640149272311964,0.17303180396246093,0.15252224627224628,0.08397534792698891,0.011904761904761904,1.987797619047619,1016.2346726190475,-12.593675595238096,2015-02-01
Gucheng,24,2015,3,88.17399193548387,156.5720430107527,0.04445903370973243,0.1825899164115847,0.12286168132942327,0.11049191673301008,0.00040322580645161296,9.305856374807796,1013.0891417056451,-9.168951612903225,2015-03-01
Gucheng,25,2015,4,71.93055555555556,127.60972222222222,0.017669448344449907,0.1642969383617194,0.07114898989898989,0.16901803283054093,0.041805555555555554,16.148320707070834,1007.1931691916666,1.9122222222222223,2015-04-01
Gucheng,26,2015,5,58.07392473118279,113.5013440860215,0.01649198366192791,0.1393802488030767,0.061644672531769314,0.21528059542722267,0.046370967741935484,21.92970430107527,999.865994623656,6.969354838709677,2015-05-01
Gucheng,27,2015,6,63.02013888888889,94.80208333333333,0.012220502573292087,0.14379562043795624,0.10552048260381594,0.21738210351090081,0.11486111111111111,25.078888888888887,996.8191666666668,14.347777777777777,2015-06-01
Gucheng,28,2015,7,61.56518817204301,85.08870967741936,0.006292609392248293,0.12988089631897026,0.05753774302161399,0.24933503712163646,0.2537634408602151,26.594489247311827,997.7899193548386,19.144220430107527,2015-07-01
Gucheng,29,2015,8,46.383736559139784,75.48588709677419,0.003995598414846819,0.11153951809120166,0.07067991745411101,0.22972444800092828,0.14327956989247312,26.638306451612905,999.9057795698925,19.27916666666667,2015-08-01
Gucheng,30,2015,9,49.92916666666667,75.92361111111111,0.007791583886049044,0.1361491281427413,0.0603675645342312,0.138637831113783,0.2633333333333333,20.677777777777777,1007.7820833333333,14.215,2015-09-01
Gucheng,31,2015,10,77.63575268817205,110.44623655913979,0.00929970338842493,0.18962404834785343,0.08555311176278918,0.08946353804912931,0.01881720430107527,14.751612903225807,1012.0991935483871,4.384677419354839,2015-10-01
Gucheng,32,2015,11,131.99791666666667,138.84791666666666,0.023311560007520743,0.21028740875912413,0.18456088664421996,0.027022974046757367,0.06694444444444445,3.6891666666666665,1019.6441666666667,-0.6041666666666666,2015-11-01
Gucheng,33,2015,12,165.2923387096774,178.69623655913978,0.04576408022757223,0.2629110744839495,0.3116107309655697,0.028294935533878046,0.005376344086021506,0.45456989247311824,1020.2806451612904,-7.522043010752688,2015-12-01
Gucheng,34,2016,1,76.36088709677419,96.41801075268818,0.04901324798014949,0.17036535593752455,0.16333360486586293,0.06984248994755674,0.0,-4.168951612903226,1022.1588709677419,-17.828629032258064,2016-01-01
Gucheng,35,2016,2,43.74568965517241,60.730603448275865,0.03366067065323805,0.09568493581676317,0.09160571229536747,0.1120821403708472,0.011637931034482758,1.6604885057471266,1018.8540229885058,-14.691235632183908,2016-02-01
Gucheng,36,2016,3,98.71034946236558,152.15725806451613,0.037665368221769135,0.18979328545640065,0.11886336483110677,0.11482059008475132,0.0,9.200672043010753,1013.1408602150539,-9.114247311827956,2016-03-01
Gucheng,37,2016,4,72.11111111111111,135.23055555555555,0.017037142727036794,0.1645503852392539,0.06757154882154882,0.16034723886594712,0.009305555555555556,16.529166666666665,1004.2747222222223,-0.7845833333333333,2016-04-01
Gucheng,38,2016,5,59.448476702508955,107.70161290322581,0.015196889065184571,0.14024605603955737,0.056302270011947424,0.22160827885017118,0.03400537634408602,21.063306451612902,1002.0868279569892,6.435752688172043,2016-05-01
Gucheng,39,2016,6,64.60462962962963,97.27847222222222,0.008583703011159976,0.14596766017842663,0.0638327721661055,0.25848345787903687,0.07722222222222222,25.22875,997.3451388888889,14.65875,2016-06-01
Gucheng,40,2016,7,70.34946236559139,93.40793010752688,0.005079550901840723,0.12916225178557414,0.07264852829368959,0.2395738196949251,0.4786290322580645,27.14005376344086,997.2897849462365,20.671102150537635,2016-07-01
Gucheng,41,2016,8,48.27150537634409,75.95900537634408,0.0046034725142528295,0.13283150851581513,0.068473715651135,0.18044173016798054,0.09018817204301074,27.020967741935483,1000.2685483870969,19.316801075268817,2016-08-01
Gucheng,42,2016,9,60.77013888888889,92.39930555555556,0.004641173260388556,0.15633110300081104,0.0704405162738496,0.11490276779154285,0.10625,21.33076003086111,1004.9081095680556,13.835,2016-09-01
Gucheng,43,2016,10,93.1760752688172,112.15927419354838,0.00528934815738793,0.2108915116552861,0.10540213967633322,0.04201413014769463,0.1349462365591398,12.755243055555107,1013.0240815416668,6.65994623655914,2016-10-01
Gucheng,44,2016,11,105.3013888888889,143.5,0.023714567983454372,0.25683799675588,0.17521745230078561,0.03451110629894398,0.018611111111111113,4.319722222222222,1016.8876388888889,-5.138194444444444,2016-11-01
Gucheng,45,2016,12,134.0013440860215,164.0013440860215,0.033766635889516866,0.29554195118122606,0.2415689149560117,0.03373061730310749,0.0,0.14610215053763442,1019.7318548387096,-10.418951612903225,2016-12-01
Gucheng,46,2017,1,126.54905913978494,152.6122311827957,0.04275295166878892,0.24690713052350685,0.2203690127077224,0.05516853979483482,0.0,-1.425731528197115,1019.3030465949821,-13.642876344086021,2017-01-01
Gucheng,47,2017,2,72.65029761904762,97.45833333333333,0.03827506748044959,0.19051692301008,0.11888227513227513,0.07342303666704082,0.005803571428571429,2.365716765873016,1018.2901785714286,-14.643005952380953,2017-02-01
Huairou,0,2013,3,95.83602150537635,119.26814516129032,0.10393884276548644,0.2077826621257975,0.11057707450852611,0.13864655102645496,0.01747311827956989,4.819623655913979,1009.515188172043,-7.575,2013-03-01
Huairou,1,2013,4,57.355555555555554,94.61805555555556,0.06029556392151812,0.12979110244103004,0.06593251964085298,0.16402521122427383,0.017499999999999998,11.543055555555556,1005.0230555555555,-4.399305555555555,2013-04-01
Huairou,2,2013,5,76.6135752688172,162.88172043010752,0.11150778754201557,0.17648802879836248,0.08706989247311828,0.29465029420107197,0.005241935483870967,20.929032258064517,999.9772849462365,7.150672043010753,2013-05-01
Huairou,3,2013,6,74.8125,115.15416666666667,0.03069948146284024,0.11323579310949596,0.09952020202020202,0.15356222122123883,0.1838888888888889,22.798055555555553,997.0255555555556,17.359444444444442,2013-06-01
Huairou,4,2013,7,62.0994623655914,85.89516129032258,0.015940740700652052,0.060368636500918955,0.07802378624959269,0.1890652394654969,0.3275537634408602,26.300672043010753,992.8494623655914,21.52177419354839,2013-07-01
Huairou,5,2013,8,56.19758064516129,75.0638440860215,0.012479059696493827,0.08634759951655019,0.06560904746388617,0.1600585697652055,0.10094086021505376,25.807795698924732,996.1247311827958,20.80739247311828,2013-08-01
Huairou,6,2013,9,68.97777777777777,89.17083333333333,0.024038560393522226,0.1342957029710911,0.09200294612794611,0.10932457167399229,0.05291666666666667,19.435972222222222,1006.1583333333333,14.71875,2013-09-01
Huairou,7,2013,10,77.41061827956989,97.40188172043011,0.03352500942380283,0.17669856760728697,0.0827291734549799,0.0804632092876813,0.016666666666666666,12.009139784946235,1013.0419354838709,4.609543010752688,2013-10-01
Huairou,8,2013,11,58.49583333333333,75.44027777777778,0.0618257555280456,0.1996330253509885,0.08887485970819305,0.08208196261449656,0.0,4.873611111111111,1013.5865277777779,-8.211666666666666,2013-11-01
Huairou,9,2013,12,57.913978494623656,69.5638440860215,0.11634682931777245,0.19545835441161513,0.1266359834908222,0.06901277004715203,0.0,-1.9133064516129032,1016.7001344086021,-14.775806451612905,2013-12-01
Huairou,10,2014,1,86.53293010752688,103.6135752688172,0.1501425877195392,0.23625784279820367,0.1399342891278375,0.06080725605504626,0.0,-2.141532258064516,1016.891129032258,-13.878091397849461,2014-01-01
Huairou,11,2014,2,150.96354166666666,148.6748511904762,0.1736106231403396,0.24221341444412797,0.17956349206349204,0.08160997404389149,0.006696428571428571,-1.4544642857142858,1019.2528273809525,-10.63110119047619,2014-02-01
Huairou,12,2014,3,90.44825268817205,119.48655913978494,0.0952541124912462,0.1976635176128638,0.10386119257086998,0.14002394558293083,0.006586021505376344,8.766129032258064,1010.5219086021506,-6.973387096774193,2014-03-01
Huairou,13,2014,4,84.81319444444445,129.14652777777778,0.04219596490588857,0.17780985876875188,0.07193462401795735,0.18004893602073596,0.019583333333333335,16.131666666666664,1007.2798611111111,2.4302777777777775,2014-04-01
Huairou,14,2014,5,51.418860100663466,90.12378460306566,0.03153341640612882,0.11918047890109897,0.06608061858576615,0.22419079014200002,0.05981182795698925,20.631720430107528,998.4260752688172,6.196639784946237,2014-05-01
Huairou,15,2014,6,45.77634456264775,66.73458924349882,0.015463361177588886,0.08919862392820355,0.06537269861737947,0.25376153211528424,0.13041666666666668,23.986666666666668,997.1072222222222,15.64263888888889,2014-06-01
Huairou,16,2014,7,96.39422043010754,115.44193548387098,0.013275877040959531,0.09519086479131736,0.08767106549364614,0.25076043054908453,0.16680107526881718,26.895698924731185,995.6408602150539,19.447580645161292,2014-07-01
Huairou,17,2014,8,55.29220430107527,74.03077956989247,0.012936347490644462,0.09121249617563464,0.06640328011295753,0.25049572375071566,0.06491935483870967,25.14771505376344,999.610752688172,17.066263440860215,2014-08-01
Huairou,18,2014,9,60.00625,75.69097222222223,0.015527164382126214,0.1102507462816368,0.07791806958473625,0.1585921381190856,0.12263888888888888,19.45625,1005.6890277777777,13.57125,2014-09-01
Huairou,19,2014,10,96.28763440860214,115.94086021505376,0.020824537169033597,0.16614983526269309,0.10678695557727816,0.09114404834179497,0.03575268817204301,12.724059139784947,1011.4920698924731,5.296102150537634,2014-10-01
Huairou,20,2014,11,67.68548611111112,94.34902777777778,0.03868749288596617,0.19741235886356953,0.10704264870931537,0.06385126813681535,0.0001388888888888889,5.020972222222222,1011.2409027777777,-6.502083333333333,2014-11-01
Huairou,21,2014,12,45.6244623655914,68.93373655913977,0.05806559032365484,0.16323633922197348,0.11000461605300314,0.075108692003534,0.019220430107526883,-2.506720430107527,1017.635752688172,-16.903225806451612,2014-12-01
Huairou,22,2015,1,79.8649193548387,94.88333333333333,0.06820278957683538,0.20816145460050786,0.13858341479309222,0.056402038226356005,0.0013440860215053765,-2.6253360215053765,1018.2635080645161,-15.093346774193549,2015-01-01
Huairou,23,2015,2,80.33645833333333,111.6921130952381,0.04899934292655121,0.14593420546280333,0.1104121572871573,0.09368143477369145,0.01220238095238095,-0.08132440476190476,1014.8244791666667,-13.806919642857142,2015-02-01
Huairou,24,2015,3,86.34415322580645,134.45840053763442,0.044371658875475666,0.14485676715767462,0.09291843162810905,0.1251629606527652,0.0,7.4845526113671275,1011.8373943932412,-10.370295698924732,2015-03-01
Huairou,25,2015,4,72.26458333333333,100.92965277777779,0.02033399170803751,0.11239894065089141,0.05707070707070708,0.19339089563779044,0.03875,14.711527777777777,1005.9731944444444,0.6840277777777778,2015-04-01
Huairou,26,2015,5,52.09092741935484,87.31532258064516,0.021986198020426045,0.09123704318339998,0.05658059085478441,0.21846105238884572,0.052822580645161286,20.552688172043013,998.6721774193549,6.188037634408602,2015-05-01
Huairou,27,2015,6,53.62361111111111,69.00833333333334,0.01588242475647056,0.06440307252792168,0.0843925364758698,0.20924219897677365,0.11555555555555556,23.61986111111111,995.6588888888889,14.413194444444445,2015-06-01
Huairou,28,2015,7,52.14784946236559,63.49663978494624,0.012908587212945745,0.06175199568926489,0.06468583686325623,0.2127198829725066,0.39919354838709675,25.67016129032258,996.6797043010752,18.60537634408602,2015-07-01
Huairou,29,2015,8,38.196908602150536,58.34274193548387,0.007307417335735484,0.04209101137435868,0.0561121972412295,0.18675802169541283,0.14301075268817204,25.108870967741936,998.8310483870969,19.176209677419354,2015-08-01
Huairou,30,2015,9,42.81736111111111,52.44097222222222,0.011392021888205095,0.0611780632696086,0.057435465768799106,0.13730590548663593,0.11833333333333333,19.450416666666666,1006.6281944444445,14.3,2015-09-01
Huairou,31,2015,10,63.060483870967744,78.25537634408602,0.014072383470315013,0.10418909649501223,0.06569050722276529,0.09362908184364466,0.011021505376344087,13.082795698924732,1010.7524193548388,4.0034946236559135,2015-10-01
Huairou,32,2015,11,97.42361111111111,99.65902777777778,0.024368955189565878,0.17545451492841083,0.14426907968574634,0.04119315870153775,0.06833333333333334,2.5388888888888888,1018.3311111111111,-1.3719444444444444,2015-11-01
Huairou,33,2015,12,128.27083333333334,132.34206989247312,0.03064954006840242,0.21300831972903095,0.210111871402194,0.06305605236842028,0.0028225806451612906,-1.478225806451613,1018.8524193548386,-8.318010752688172,2015-12-01
Huairou,34,2016,1,58.55174731182796,66.40927419354838,0.03692549823428917,0.14252041802572343,0.10944118605408927,0.0519619905557751,0.0017473118279569893,-6.183467741935484,1020.7125,-17.90201612903226,2016-01-01
Huairou,35,2016,2,38.57183908045977,49.560344827586206,0.0270575663113173,0.07876067379977238,0.06427057935678625,0.08389129511859411,0.014655172413793103,-0.2535919540229885,1017.3600574712643,-15.043103448275861,2016-02-01
Huairou,36,2016,3,82.93279569892474,114.14247311827957,0.03637883430422214,0.14188628699178546,0.09479200608232867,0.09957892744313727,0.0,8.003091397849463,1011.7174731182796,-9.249596774193549,2016-03-01
Huairou,37,2016,4,57.510416666666664,106.65069444444444,0.02402693433227784,0.10059383653623859,0.06477272727272727,0.1497258737586166,0.016527777777777777,15.479861111111111,1002.9011111111112,-1.0915277777777777,2016-04-01
Huairou,38,2016,5,48.19153225806452,84.63709677419355,0.020508497084463596,0.08904885277688959,0.050824101227327036,0.2064671691826606,0.051075268817204304,20.186021505376342,1000.707123655914,6.801881720430108,2016-05-01
Huairou,39,2016,6,46.90208333333333,68.70694444444445,0.014163494125326186,0.07657838837953068,0.05569584736251403,0.2374605797060955,0.20805555555555558,24.303194444444443,996.0876388888888,15.245416666666667,2016-06-01
Huairou,40,2016,7,58.36290322580645,67.50470430107526,0.008682618784810364,0.06548372532216253,0.07398582600195504,0.1957320061755842,0.31223118279569895,26.45766129032258,996.0814516129032,20.99032258064516,2016-07-01
Huairou,41,2016,8,41.38642473118279,52.020833333333336,0.007610644984444541,0.058438149640943904,0.05775496904529163,0.13396658177586276,0.09637096774193549,26.183736559139785,998.9655913978495,19.85967741935484,2016-08-01
Huairou,42,2016,9,44.450694444444444,54.725,0.00918764229832932,0.06008494215396316,0.05179573512906847,0.1243319912944989,0.10708333333333332,20.305352237654322,1004.5950347222223,14.585625,2016-09-01
Huairou,43,2016,10,78.1633064516129,93.17069892473118,0.014559256033030966,0.13249997878437186,0.08448734658412077,0.05977598986689292,0.09260752688172044,12.293771441372247,1012.181368407578,6.962903225806451,2016-10-01
Huairou,44,2016,11,82.92777777777778,117.39583333333333,0.018947372955006543,0.2064303061004855,0.1282337261503928,0.042346430292371784,0.018472222222222223,3.1533333333333333,1015.4779166666666,-4.433055555555556,2016-11-01
Huairou,45,2016,12,91.25873655913979,110.75537634408602,0.024149364274949105,0.21480843363182262,0.16520717932008255,0.05174846848157595,0.0,-1.3405913978494624,1018.2904569892473,-10.583333333333334,2016-12-01
Huairou,46,2017,1,88.70228494623656,109.32930107526882,0.028678560351793548,0.17643620042150251,0.14919354838709678,0.08096919148687236,0.0013440860215053765,-3.025088325652842,1019.6486255120327,-13.730376344086022,2017-01-01
Huairou,47,2017,2,57.439732142857146,72.19196428571429,0.03182012386619802,0.1512835536848086,0.09341931216931217,0.13072070011296097,0.006845238095238094,0.859920634920635,1016.851488095238,-13.763541666666667,2017-02-01
Nongzhanguan,0,2013,3,106.77016129032258,126.96370967741936,0.17433976013564376,0.2756909990874103,0.14102591777995002,0.1502071613393487,0.02096774193548387,6.256989247311828,1014.4568548387097,-7.030510752688172,2013-03-01
Nongzhanguan,1,2013,4,57.35,96.97083333333333,0.08883422350895583,0.1922567015170152,0.08415930134680134,0.16052371905287469,0.012222222222222223,12.632361111111111,1009.9330555555556,-3.7780555555555555,2013-04-01
Nongzhanguan,2,2013,5,77.24731182795699,129.34408602150538,0.1081413137363196,0.21123477363805898,0.10395426034538938,0.21371565188902733,0.003360215053763441,21.929301075268818,1004.748252688172,7.802956989247312,2013-05-01
Nongzhanguan,3,2013,6,108.32013888888889,107.38958333333333,0.06619968843853212,0.18802358010455109,0.14276865881032547,0.20138509050640405,0.09791666666666667,23.823611111111113,1001.6372222222222,17.216250000000002,2013-06-01
Nongzhanguan,4,2013,7,75.43548387096774,70.95900537634408,0.03273702536155166,0.14333639100503912,0.10595633756924079,0.21230171084811472,0.2639784946236559,27.48521505376344,997.4538978494624,20.801209677419354,2013-07-01
Nongzhanguan,5,2013,8,68.15456989247312,74.57997311827957,0.02160059655453459,0.17465690542792528,0.09369229933746064,0.19691135352382155,0.07258064516129033,27.321102150537637,1000.7147849462366,20.05456989247312,2013-08-01
Nongzhanguan,6,2013,9,82.11805555555556,99.14791666666666,0.05274132408077581,0.24971984522345225,0.11982926487093154,0.11962824909932013,0.07666666666666667,20.45652777777778,1010.9027777777778,14.360555555555557,2013-09-01
Nongzhanguan,7,2013,10,96.91532258064517,111.10483870967742,0.07512088370930303,0.23585563424989092,0.11971869229933746,0.06526000085119814,0.030645161290322583,13.111559139784946,1017.9041666666666,4.917338709677419,2013-10-01
Nongzhanguan,8,2013,11,83.35138888888889,105.48819444444445,0.09189570143620546,0.2168616392476425,0.12813552188552188,0.05651315200981325,0.0,6.262222222222222,1018.7065277777778,-8.2,2013-11-01
Nongzhanguan,9,2013,12,87.91196236559139,115.21102150537635,0.17078792635910117,0.2347382853727731,0.16739301618333877,0.05392742670792605,0.0,0.335752688172043,1021.890188172043,-14.653225806451612,2013-12-01
Nongzhanguan,10,2014,1,106.12567204301075,136.2641129032258,0.2341797792796528,0.24110224973217478,0.1864545997610514,0.053184832472394535,0.0,-0.20591397849462367,1021.9090053763441,-13.101209677419353,2014-01-01
Nongzhanguan,11,2014,2,156.47395833333334,167.16741071428572,0.25420215038619837,0.2440036900369004,0.213842291967292,0.06612895436660951,0.01011904761904762,-0.41622023809523806,1024.283482142857,-10.164285714285715,2014-02-01
Nongzhanguan,12,2014,3,100.23588709677419,139.53360215053763,0.1504380532232167,0.24474516922588582,0.1402465515368741,0.11832262083265949,0.0008064516129032258,9.859139784946237,1015.3745967741935,-6.311693548387097,2014-03-01
Nongzhanguan,13,2014,4,86.75486111111111,142.30555555555554,0.07439923111427248,0.2172483599835999,0.08809624017957352,0.1822111015845113,0.02791666666666667,17.0425,1012.0166666666667,3.0725,2014-04-01
Nongzhanguan,14,2014,5,68.09811827956989,132.48185483870967,0.06498338653051837,0.19826310359877794,0.07377538829151732,0.2465154434944493,0.08104838709677419,21.778494623655916,1003.0721774193548,6.247715053763441,2014-05-01
Nongzhanguan,15,2014,6,56.84166666666667,86.58958333333334,0.030597815499316422,0.17082820828208284,0.07946127946127945,0.2708477465201543,0.18277777777777776,24.70375,1001.6712500000001,15.930416666666666,2014-06-01
Nongzhanguan,16,2014,7,84.35053763440861,111.67782258064517,0.029314070974129084,0.1570616593262707,0.09611572716411426,0.27348710855513325,0.09233870967741936,28.17083333333333,1000.1405913978494,19.171370967741936,2014-07-01
Nongzhanguan,17,2014,8,60.74327956989247,87.79677419354839,0.0229770292689852,0.17092211244693095,0.08637449766482025,0.25705852384974365,0.08064516129032258,26.047043010752688,1004.1916666666666,17.84704301075269,2014-08-01
Nongzhanguan,18,2014,9,63.97138888888889,94.54152777777777,0.03254225821055288,0.20498462484624852,0.10793350168350167,0.14324775014607738,0.15430555555555556,20.814027777777778,1010.3102777777779,13.596527777777778,2014-09-01
Nongzhanguan,19,2014,10,136.997311827957,169.0866935483871,0.03820060571929115,0.30267478078006593,0.1339334202237428,0.06657790658521978,0.020026881720430108,13.442069892473118,1016.2200268817204,6.392069892473118,2014-10-01
Nongzhanguan,20,2014,11,110.75625,145.56694444444443,0.07678618348987667,0.28615826158261587,0.1588033108866442,0.05983085239807779,0.0011111111111111111,5.528333333333333,1019.0654166666666,-5.525833333333333,2014-11-01
Nongzhanguan,21,2014,12,77.26545698924731,116.25537634408602,0.1388961459984633,0.23371473634091183,0.16060470294341261,0.0744830616839973,0.0,-1.168548387096774,1023.0643817204301,-16.599865591397847,2014-12-01
Nongzhanguan,22,2015,1,108.11438172043012,131.28494623655914,0.1637002392632126,0.276471055033131,0.19247583360486586,0.06351170640470376,0.00026881720430107527,-1.221505376344086,1023.4112903225806,-14.50524193548387,2015-01-01
Nongzhanguan,23,2015,2,101.24479166666667,124.57514880952381,0.1237589054702421,0.209975180108944,0.13917448292448292,0.10695189450694398,0.012946428571428572,1.1985119047619048,1019.8224702380952,-13.395238095238096,2015-02-01
Nongzhanguan,24,2015,3,95.4600806451613,141.0684811827957,0.09313290317682933,0.22705754275284692,0.11580183555990008,0.12641139621890043,0.008870967741935484,8.439861751152074,1016.8734094982078,-9.880913978494624,2015-03-01
Nongzhanguan,25,2015,4,79.09305555555555,114.9061111111111,0.04270319003862973,0.189949774497745,0.07464927048260382,0.19538785433207448,0.055694444444444435,15.63013888888889,1010.8733333333334,1.694583333333333,2015-04-01
Nongzhanguan,26,2015,5,59.153225806451616,98.6263440860215,0.0363765440870413,0.16058604134428445,0.0826748669490605,0.2484568185525133,0.050134408602150536,21.45551075268817,1003.4489247311828,6.613440860215054,2015-05-01
Nongzhanguan,27,2015,6,64.0,82.83513888888889,0.02965809179346816,0.15346453464534648,0.11245791245791245,0.2534254283591997,0.13625,24.53777777777778,1000.3461111111111,14.301388888888889,2015-06-01
Nongzhanguan,28,2015,7,56.71370967741935,75.32661290322581,0.020075303637911872,0.14458596198865217,0.08224720321494515,0.27392228001575086,0.2701612903225806,26.397849462365592,1001.2783602150537,18.50577956989247,2015-07-01
Nongzhanguan,29,2015,8,41.82661290322581,64.67338709677419,0.012870784346166408,0.12145379518311314,0.07418268708591289,0.2609205843560166,0.12580645161290324,26.435752688172045,1003.4041666666666,18.446102150537634,2015-08-01
Nongzhanguan,30,2015,9,51.010416666666664,63.56875,0.02070228114436097,0.1787156621566216,0.07850028058361391,0.15872419900593837,0.13722222222222222,20.600833333333334,1011.3548611111111,13.76986111111111,2015-09-01
Nongzhanguan,31,2015,10,78.85819892473118,93.78763440860214,0.026994158105066484,0.22972959568305365,0.091268871510807,0.09762439030685267,0.019086021505376343,14.319758064516128,1015.7254032258064,4.153091397849463,2015-10-01
Nongzhanguan,32,2015,11,126.19583333333334,129.1340277777778,0.05857558381377859,0.24946699466994673,0.1967452300785634,0.04357370409879249,0.052222222222222225,2.847777777777778,1023.425,-1.2023611111111112,2015-11-01
Nongzhanguan,33,2015,12,161.36895161290323,164.5752688172043,0.08801897866101162,0.3476471055033132,0.31382372108178563,0.04963656438225623,0.0028225806451612906,-0.36276881720430104,1024.070564516129,-7.227150537634409,2015-12-01
Nongzhanguan,34,2016,1,70.11559139784946,79.88978494623656,0.0856209666013728,0.21642760782446535,0.14358640165091777,0.08846406554353645,0.0006720430107526882,-4.55,1025.95,-18.059677419354838,2016-01-01
Nongzhanguan,35,2016,2,43.19683908045977,53.36997126436781,0.06242879652874538,0.14538268227509865,0.08077905491698595,0.12844114801561246,0.018103448275862067,1.398419540229885,1022.5597701149425,-15.088218390804597,2016-02-01
Nongzhanguan,36,2016,3,93.6633064516129,131.50806451612902,0.0821143653600649,0.24402848867198354,0.1166164331486912,0.12699329149607325,0.0,9.201881720430107,1016.7400537634409,-8.75268817204301,2016-03-01
Nongzhanguan,37,2016,4,72.28263888888888,108.50486111111111,0.04274652023832303,0.18178300533005332,0.06936728395061728,0.1811350119874956,0.006666666666666668,16.454722222222223,1007.8116666666667,-0.3329166666666667,2016-04-01
Nongzhanguan,38,2016,5,54.19959677419355,84.53158602150538,0.0374432008173943,0.15842112050152762,0.05798577169544911,0.2472723383883126,0.04583333333333334,21.67284946236559,1005.5413978494624,6.201881720430107,2016-05-01
Nongzhanguan,39,2016,6,61.475,76.57638888888889,0.020721238106726787,0.1403136531365314,0.07202581369248036,0.28743092858807184,0.09916666666666668,25.735833333333332,1000.7619444444445,14.683472222222223,2016-06-01
Nongzhanguan,40,2016,7,71.08870967741936,76.12836021505376,0.01288650901540994,0.1381060786414316,0.08940493208183115,0.2567792141167007,0.42338709677419356,27.6994623655914,1000.6353494623655,20.72728494623656,2016-07-01
Nongzhanguan,41,2016,8,49.2130376344086,59.39784946236559,0.01178840294656987,0.13306451612903228,0.08341873469344853,0.2269516932423602,0.07244623655913979,27.863306451612903,1003.5900537634409,19.286827956989246,2016-08-01
Nongzhanguan,42,2016,9,59.46388888888889,73.37986111111111,0.015258924807891226,0.16324313243132432,0.07388468013468014,0.1567769044206103,0.1598611111111111,22.219114858906526,1009.3326388888889,14.06263888888889,2016-09-01
Nongzhanguan,43,2016,10,86.43010752688173,107.96236559139786,0.02099257601045131,0.1849184620878467,0.11500760291082872,0.05976930080875906,0.1174731182795699,13.338648073476703,1017.1266913082437,7.278091397849462,2016-10-01
Nongzhanguan,44,2016,11,104.80416666666666,145.14305555555555,0.047791780365110656,0.23486828618286187,0.18176907968574632,0.04014589551492127,0.007361111111111111,4.414027777777777,1020.5669444444444,-3.758472222222222,2016-11-01
Nongzhanguan,45,2016,12,144.8978494623656,165.84879032258064,0.07411575027152101,0.29383902709994847,0.25717524709460193,0.0470245011380582,0.0,0.6407258064516129,1023.4661290322581,-9.272446236559139,2016-12-01
Nongzhanguan,46,2017,1,123.67943548387096,143.99327956989248,0.08280625080678036,0.23615988176010796,0.2161942000651678,0.07812960542094702,0.00040322580645161296,-1.138740479390681,1025.0504032258063,-12.780779569892472,2017-01-01
Nongzhanguan,47,2017,2,75.94866071428571,92.72767857142857,0.07295811509768756,0.17575448075909333,0.10820256132756134,0.1097445608038349,0.006101190476190475,2.661532738095238,1022.0205853174604,-13.62767857142857,2017-02-01
Shunyi,0,2013,3,104.6364247311828,127.72110215053763,0.13640711666641261,0.2239229943716398,0.13016088302378626,0.14999402938930195,0.02029569892473118,5.645161290322581,1015.1729838709676,-6.539112903225807,2013-03-01
Shunyi,1,2013,4,57.78125,83.02916666666667,0.07141450201579795,0.14847275553385417,0.09260514870931538,0.15969639063109387,0.012777777777777779,12.219722222222224,1010.6218055555555,-3.3011111111111116,2013-04-01
Shunyi,2,2013,5,79.92405913978494,125.3649193548387,0.08781646986515473,0.15921643985215053,0.09173529651352232,0.24542537775027792,0.0020161290322580645,21.64516129032258,1005.4032258064516,8.19462365591398,2013-05-01
Shunyi,3,2013,6,105.725,112.92777777777778,0.02178704854932179,0.12611440266927082,0.12385065937149271,0.2129644111125841,0.15430555555555556,23.644166666666667,1002.3454166666666,18.49361111111111,2013-06-01
Shunyi,4,2013,7,61.924731182795696,68.6135752688172,0.023390855652531413,0.1130111086609543,0.11911093461496687,0.22816595480951513,0.2684139784946237,27.13051075268817,998.1236559139785,20.698252688172044,2013-07-01
Shunyi,5,2013,8,60.41532258064516,70.00268817204301,0.015718503499246084,0.10497420404905913,0.10289942435103724,0.22316275572890917,0.12043010752688171,26.535483870967745,1001.3951612903226,20.091801075268815,2013-08-01
Shunyi,6,2013,9,72.48333333333333,92.05,0.03470556819734749,0.10077170464409722,0.11296212121212121,0.14639312910259006,0.058472222222222224,20.280277777777776,1011.5706944444445,14.119027777777779,2013-09-01
Shunyi,7,2013,10,83.16129032258064,108.05174731182795,0.03996582193743266,0.19681827326948922,0.10288367546432063,0.07544604578653792,0.010483870967741934,12.77002688172043,1018.578494623656,5.213440860215054,2013-10-01
Shunyi,8,2013,11,66.9576388888889,88.15625,0.06474710644463286,0.1951752880859375,0.11146184062850728,0.06617509119114727,0.0,5.678611111111111,1019.3001388888889,-7.416111111111111,2013-11-01
Shunyi,9,2013,12,64.45430107526882,75.39112903225806,0.12215627698032208,0.1793489210559476,0.16497637666992504,0.07386331735160433,0.0,-0.20833333333333334,1022.4693548387096,-14.04260752688172,2013-12-01
